주차	停車	停車場	朱黃色	準備
주차장	停車場	朱黃色	準備	繩子
주황색	朱黃色	準備	繩子	中間
죽다	死	縮小	調小	撿
준비	準備	繩子	中間	中國
줄	繩子	中間	中國	中國餐廳
줄다	縮小	調小	撿	很開心
줄이다	調小	撿	很開心	愉快
줍다	撿	很開心	愉快	經過
중	-中	中古	二手車	二手貨
중간	中間	中國	中國餐廳	中心
중국	中國	中國餐廳	中心	中央
중국집	中國餐廳	中心	中央	重要
중심	中心	中央	重要	進中學
중앙	中央	重要	進中學	中學生
중요	重要	進中學	中學生	遲到
중학교	進中學	中學生	遲到	錢包
중학생	中學生	遲到	錢包	上次
즐거워하다	很開心	愉快	經過	難過
즐겁다	開心	無聊	濃	鹹
즐기다	愉快	難過	經過	過
지각	遲到	錢包	上次	上個星期
지갑	錢包	上次	上個星期	地圖
지금	現在	直接	真的	絕對
지나가다	經過	跳	過	輸
지나다	經過	過	輸	喊出
지난번	上次	上個星期	地圖	地方
지난주	上個星期	地圖	地方	橡皮擦
지내다	過	輸	喊出	擦
지다	輸	喊出	擦	保衛
지도	地圖	地方	橡皮擦	地下
지루하다	無聊	濃	鹹	短
지르다	喊出	擦	保衛	蓋
지방	地方	橡皮擦	地下	地下道
지우개	橡皮擦	地下	地下道	地鐵
지우다	擦	保衛	蓋	長
지키다	保衛	蓋	長	蒸
지하	地下	地下道	地鐵	地鐵站
지하도	地下道	地鐵	地鐵站	工作
지하철	地鐵	地鐵站	工作	員工
지하철역	地鐵站	工作	員工	職場
직업	工作	員工	職場	問題
직원	員工	職場	問題	行李
직장	職場	問題	行李	家
직접	直接	真的	絕對	逐步地
진짜	真的	絕對	逐步地	實際上
진하다	濃	鹹	短	自豪的
질문	問題	行李	家	喬遷宴
짐	行李	家	喬遷宴	家事
집	家	喬遷宴	家事	煩
집들이	喬遷宴	家事	煩	夥伴
집안일	家事	煩	夥伴	炒碼麵
짓다	蓋	長	蒸	打
짜다	鹹	擠	趕出	追趕
짜증	煩	夥伴	炒碼麵	火鍋
짝	夥伴	炒碼麵	火鍋	尺
짧다	短	自豪的	仔細	自然的
짬뽕	炒碼麵	火鍋	尺	自己的車
쪽	-邊	浴	七月	車
찌개	火鍋	尺	自己的車	資格
찌다	長	蒸	蓋	長大
찌다	蒸	蒸	蓋	長大
찍다	蓋	長大	砍	富裕
