attention	注意;專心	避免	當臨時保姆	保姆
avoid	避免	當臨時保姆	保姆	向後的;落後的
baby-sit	當臨時保姆	保姆	向後的;落後的	向後的;落後的
baby-sitter	保姆	向後的;落後的	向後的;落後的	烘;烤
backward	向後的;落後的	向後的;落後的	烘;烤	麵包店
backward	向後的;落後的	烘;烤	麵包店	陽臺
bake	烘;烤	麵包店	陽臺	竹子
bakery	麵包店	陽臺	竹子	銀行家;莊家
balcony	陽臺	竹子	銀行家;莊家	(在戶外)烤,炙(肉類)
bamboo	竹子	銀行家;莊家	(在戶外)烤,炙(肉類)	狗叫
banker	銀行家;莊家	(在戶外)烤,炙(肉類)	狗叫	地下室
barbecue/BBQ	(在戶外)烤,炙(肉類)	狗叫	地下室	基礎;基本原理(或原則)
bark 	狗叫	地下室	基礎;基本原理(或原則)	基礎
basement	地下室	基礎;基本原理(或原則)	基礎	與...作戰
basics	基礎;基本原理(或原則)	基礎	與...作戰	用珠裝飾
basis	基礎	與...作戰	用珠裝飾	豆莢
battle	與...作戰	用珠裝飾	豆莢	熊
bead	用珠裝飾	豆莢	熊	鬍子
bean	豆莢	熊	鬍子	臥房
bear 	熊	鬍子	臥房	牛肉
beard	鬍子	臥房	牛肉	作嗶嗶聲;吹警笛
bedroom	臥房	牛肉	作嗶嗶聲;吹警笛	啤酒
beef	牛肉	作嗶嗶聲;吹警笛	啤酒	甲蟲
beep	作嗶嗶聲;吹警笛	啤酒	甲蟲	乞討;懇求
beer	啤酒	甲蟲	乞討;懇求	新手
beetle	甲蟲	乞討;懇求	新手	相信;信仰
beg	乞討;懇求	新手	相信;信仰	可信的
beginner	新手	相信;信仰	可信的	腰帶
belief	相信;信仰	可信的	腰帶	長椅
believable	可信的	腰帶	長椅	折彎;轉彎
belt	腰帶	長椅	折彎;轉彎	並且
bench	長椅	折彎;轉彎	並且	打賭
bend	折彎;轉彎	並且	打賭	在更遠處
besides	並且	打賭	在更遠處	記入帳
bet	打賭	在更遠處	記入帳	捆;綁
beyond	在更遠處	記入帳	捆;綁	嚴酷的
bill	記入帳	捆;綁	嚴酷的	黑板
bind	捆;綁	嚴酷的	黑板	空白的
bitter	嚴酷的	黑板	空白的	瞎的
blackboard	黑板	空白的	瞎的	流血的
blank	空白的	瞎的	流血的	薄木板
blind	瞎的	流血的	薄木板	烹煮，煮沸
bloody	流血的	薄木板	烹煮，煮沸	轟炸
board 	薄木板	烹煮，煮沸	轟炸	似骨的
boil	烹煮，煮沸	轟炸	似骨的	書架
bomb	轟炸	似骨的	書架	借
bony	似骨的	書架	借	指揮;作威作福
bookcase	書架	借	指揮;作威作福	煩擾
borrow	借	指揮;作威作福	煩擾	㽍子
boss	指揮;作威作福	煩擾	㽍子	弓
bother	煩擾	㽍子	弓	保齡球
bottle	㽍子	弓	保齡球	大腦
bow 	弓	保齡球	大腦	樹枝
bowling	保齡球	大腦	樹枝	印...商標於
brain	大腦	樹枝	印...商標於	磚塊
branch	樹枝	印...商標於	磚塊	提出簡報
brand	印...商標於	磚塊	提出簡報	寛廣的
brick	磚塊	提出簡報	寛廣的	廣播
brief	提出簡報	寛廣的	廣播	早午餐
broad	寛廣的	廣播	早午餐	刷
broadcast	廣播	早午餐	刷	小圓麵包
brunch	早午餐	刷	小圓麵包	捆;大量
brush	刷	小圓麵包	捆;大量	燒;燙傷
bun/roll	小圓麵包	捆;大量	燒;燙傷	爆開;闖入
bundle	捆;大量	燒;燙傷	爆開;闖入	商業;事
burn	燒;燙傷	爆開;闖入	商業;事	扣鈕扣
burst	爆開;闖入	商業;事	扣鈕扣	包心菜
business	商業;事	扣鈕扣	包心菜	發越洋電報
button	扣鈕扣	包心菜	發越洋電報	小餐館;咖啡廳
cabbage	包心菜	發越洋電報	小餐館;咖啡廳	自助餐館
cable	發越洋電報	小餐館;咖啡廳	自助餐館	日曆;月曆;行事曆
café/cafe	小餐館;咖啡廳	自助餐館	日曆;月曆;行事曆	寧靜的
cafeteria	自助餐館	日曆;月曆;行事曆	寧靜的	取消
calendar	日曆;月曆;行事曆	寧靜的	取消	癌症
calm 	寧靜的	取消	癌症	蠟燭
cancel	取消	癌症	蠟燭	隊長;機長;艦長
cancer	癌症	蠟燭	隊長;機長;艦長	地毯
candle	蠟燭	隊長;機長;艦長	地毯	紅蘿蔔
captain	隊長;機長;艦長	地毯	紅蘿蔔	用運貨車裝運
carpet	地毯	紅蘿蔔	用運貨車裝運	畫漫畫;畫草圖
carrot	紅蘿蔔	用運貨車裝運	畫漫畫;畫草圖	兌現
cart	用運貨車裝運	畫漫畫;畫草圖	兌現	卡式磁帶
cartoon	畫漫畫;畫草圖	兌現	卡式磁帶	城堡
cash	兌現	卡式磁帶	城堡	塌落,倒坍
cassette	卡式磁帶	城堡	塌落,倒坍	天花板
castle	城堡	塌落,倒坍	天花板	單人牢房;細胞;蜂房的巢室
cave	塌落,倒坍	天花板	單人牢房;細胞;蜂房的巢室	中央的
ceiling	天花板	單人牢房;細胞;蜂房的巢室	中央的	一世紀
cell	單人牢房;細胞;蜂房的巢室	中央的	一世紀	麥片
central	中央的	一世紀	麥片	粉筆
century	一世紀	麥片	粉筆	改變
cereal	麥片	粉筆	改變	個性
chalk	粉筆	改變	個性	索價;充電
change 	改變	個性	索價;充電	便宜的
character	個性	索價;充電	便宜的	欺騙;作弊
charge	索價;充電	便宜的	欺騙;作弊	化學的
cheap	便宜的	欺騙;作弊	化學的	西洋棋
cheat	欺騙;作弊	化學的	西洋棋	幼稚的
chemical	化學的	西洋棋	幼稚的	天真爛漫的
chess	西洋棋	幼稚的	天真爛漫的	下巴
childish	幼稚的	天真爛漫的	下巴	巧克力
childlike	天真爛漫的	下巴	巧克力	上等的,精選的;挑三揀四的
chin	下巴	巧克力	上等的,精選的;挑三揀四的	選擇;挑選
chocolate	巧克力	上等的,精選的;挑三揀四的	選擇;挑選	筷子
choice	上等的,精選的;挑三揀四的	選擇;挑選	筷子	圓
choose	選擇;挑選	筷子	圓	市民
chopstick	筷子	圓	市民	聲稱
circle	圓	市民	聲稱	拍
citizen	市民	聲稱	拍	典型的;古典的
claim	聲稱	拍	典型的;古典的	用爪子抓
clap	拍	典型的;古典的	用爪子抓	黏土
classic	典型的;古典的	用爪子抓	黏土	清潔工;乾洗店;吸塵器;清潔劑
claw	用爪子抓	黏土	清潔工;乾洗店;吸塵器;清潔劑	店員
clay	黏土	清潔工;乾洗店;吸塵器;清潔劑	店員	聰明伶俐的
cleaner	清潔工;乾洗店;吸塵器;清潔劑	店員	聰明伶俐的	氣候
clerk	店員	聰明伶俐的	氣候	壁櫥;衣櫥
clever	聰明伶俐的	氣候	壁櫥;衣櫥	布;(棉,毛,合成纖維等)織物;衣料
climate	氣候	壁櫥;衣櫥	布;(棉,毛,合成纖維等)織物;衣料	給...穿衣;為...提供衣服
closet	壁櫥;衣櫥	布;(棉,毛,合成纖維等)織物;衣料	給...穿衣;為...提供衣服	衣服
cloth	布;(棉,毛,合成纖維等)織物;衣料	給...穿衣;為...提供衣服	衣服	(總稱)衣服,衣著
clothe	給...穿衣;為...提供衣服	衣服	(總稱)衣服,衣著	多雲的;陰天的
clothes	衣服	(總稱)衣服,衣著	多雲的;陰天的	開玩笑;裝傻
clothing	(總稱)衣服,衣著	多雲的;陰天的	開玩笑;裝傻	募集;捐獻;集資;聯合起來
cloudy	多雲的;陰天的	開玩笑;裝傻	募集;捐獻;集資;聯合起來	訓練,指導,輔導;乘馬車旅行
clown	開玩笑;裝傻	募集;捐獻;集資;聯合起來	訓練,指導,輔導;乘馬車旅行	煤
club	募集;捐獻;集資;聯合起來	訓練,指導,輔導;乘馬車旅行	煤	公雞
coach	訓練,指導,輔導;乘馬車旅行	煤	公雞	蟑螂
coal	煤	公雞	蟑螂	鑄造(貨幣);創造,杜撰(新詞等)
cock	公雞	蟑螂	鑄造(貨幣);創造,杜撰(新詞等)	收集
cockroach/roach	蟑螂	鑄造(貨幣);創造,杜撰(新詞等)	收集	豐富多彩的
coin	鑄造(貨幣);創造,杜撰(新詞等)	收集	豐富多彩的	用梳子梳理
collect	收集	豐富多彩的	用梳子梳理	舒適的
colorful	豐富多彩的	用梳子梳理	舒適的	公司
comb	用梳子梳理	舒適的	公司	比較
comfortable	舒適的	公司	比較	抱怨
company	公司	比較	抱怨	完整的；徹底的
compare	比較	抱怨	完整的；徹底的	電腦
complain	抱怨	完整的；徹底的	電腦	確認
complete	完整的；徹底的	電腦	確認	矛盾,衝突
computer	電腦	確認	矛盾,衝突	孔子
confirm	確認	矛盾,衝突	孔子	祝賀
conflict	矛盾,衝突	孔子	祝賀	考慮
Confucius	孔子	祝賀	考慮	接觸;聯繫
congratulation	祝賀	考慮	接觸;聯繫	包含;容納
consider	考慮	接觸;聯繫	包含;容納	控制
contact	接觸;聯繫	包含;容納	控制	主計官;主管;控制器
contain	包含;容納	控制	主計官;主管;控制器	方便的
control	控制	主計官;主管;控制器	方便的	會話
controller	主計官;主管;控制器	方便的	會話	炊具,烹調器具
convenient	方便的	會話	炊具,烹調器具	拷貝;抄襲
conversation	會話	炊具,烹調器具	拷貝;抄襲	角落
cooker	炊具,烹調器具	拷貝;抄襲	角落	昂貴的;代價高的
copy/Xerox/xerox	拷貝;抄襲	角落	昂貴的;代價高的	棉花
corner	角落	昂貴的;代價高的	棉花	咳嗽
costly	昂貴的;代價高的	棉花	咳嗽	鄉間
cotton	棉花	咳嗽	鄉間	郡
cough	咳嗽	鄉間	郡	一對
countryside	鄉間	郡	一對	勇氣
county	郡	一對	勇氣	向...獻殷勤;追求;引誘;求婚
couple	一對	勇氣	向...獻殷勤;追求;引誘;求婚	表(堂)兄弟姊妹
courage	勇氣	向...獻殷勤;追求;引誘;求婚	表(堂)兄弟姊妹	螃蟹
court	向...獻殷勤;追求;引誘;求婚	表(堂)兄弟姊妹	螃蟹	鶴
cousin	表(堂)兄弟姊妹	螃蟹	鶴	蠟筆
crab	螃蟹	鶴	蠟筆	瘋狂的
crane	鶴	蠟筆	瘋狂的	奶油
crayon	蠟筆	瘋狂的	奶油	創造
crazy	瘋狂的	奶油	創造	犯罪
cream	奶油	創造	犯罪	危機;緊急關頭
create	創造	犯罪	危機;緊急關頭	收成
crime	犯罪	危機;緊急關頭	收成	越過;渡過
crisis	危機;緊急關頭	收成	越過;渡過	烏鴉
crop	收成	越過;渡過	烏鴉	擠滿;聚集
cross	越過;渡過	烏鴉	擠滿;聚集	殘酷的
crow 	烏鴉	擠滿;聚集	殘酷的	文化
crowd	擠滿;聚集	殘酷的	文化	治癒
cruel	殘酷的	文化	治癒	好奇的
culture	文化	治癒	好奇的	窗簾
cure	治癒	好奇的	窗簾	習俗
curious	好奇的	窗簾	習俗	顧客
curtain/drape	窗簾	習俗	顧客	每日的
custom	習俗	顧客	每日的	損害
customer	顧客	每日的	損害	危險的
daily	每日的	損害	危險的	資料,數據
damage	損害	危險的	資料,數據	凌晨
dangerous	危險的	資料,數據	凌晨	聾的
data	資料,數據	凌晨	聾的	辯論
dawn	凌晨	聾的	辯論	債,借款
deaf	聾的	辯論	債,借款	決定
debate	辯論	債,借款	決定	佈置
debt	債,借款	決定	佈置	程度
decision	決定	佈置	程度	延緩;使延期
decorate	佈置	程度	延緩;使延期	好吃的
degree	程度	延緩;使延期	好吃的	遞送;講;給……接生
delay	延緩;使延期	好吃的	遞送;講;給……接生	牙醫
delicious	好吃的	遞送;講;給……接生	牙醫	否定,否認
deliver	遞送;講;給……接生	牙醫	否定,否認	部門
dentist	牙醫	否定,否認	部門	依賴
deny	否定,否認	部門	依賴	深度,厚度
department	部門	依賴	深度,厚度	描述
depend	依賴	深度,厚度	描述	沙漠
depth	深度,厚度	描述	沙漠	設計
describe	描述	沙漠	設計	渴望;要求;想與...發生性關係
desert 	沙漠	設計	渴望;要求;想與...發生性關係	餐後甜點
design 	設計	渴望;要求;想與...發生性關係	餐後甜點	查出
desire	渴望;要求;想與...發生性關係	餐後甜點	查出	開發
dessert	餐後甜點	查出	開發	露水;朝氣
detect	查出	開發	露水;朝氣	撥(電話號碼)
develop	開發	露水;朝氣	撥(電話號碼)	鑽石
dew	露水;朝氣	撥(電話號碼)	鑽石	日記
dial	撥(電話號碼)	鑽石	日記	字典
diamond	鑽石	日記	字典	差別
diary	日記	字典	差別	困難
dictionary	字典	差別	困難	恐龍
difference	差別	困難	恐龍	方向; 指示
difficulty	困難	恐龍	方向; 指示	董事;局長;主任
dinosaur	恐龍	方向; 指示	董事;局長;主任	不一致,不符
direction	方向; 指示	董事;局長;主任	不一致,不符	消失
director	董事;局長;主任	不一致,不符	消失	討論
disagree	不一致,不符	消失	討論	討論
disappear	消失	討論	討論	不誠實的
discuss	討論	討論	不誠實的	陳列;展出
discussion	討論	不誠實的	陳列;展出	距離
dishonest	不誠實的	陳列;展出	距離	遠的
display	陳列;展出	距離	遠的	分開;除以
distance	距離	遠的	分開;除以	區域;部分;除(法)
distant	遠的	分開;除以	區域;部分;除(法)	暈眩的
divide	分開;除以	區域;部分;除(法)	暈眩的	海豚
division	區域;部分;除(法)	暈眩的	海豚	驢子
dizzy	暈眩的	海豚	驢子	點
dolphin	海豚	驢子	點	雙重的
donkey	驢子	點	雙重的	懷疑
dot	點	雙重的	懷疑	油炸圈餅
double	雙重的	懷疑	油炸圈餅	商業區的
doubt	懷疑	油炸圈餅	商業區的	博士
doughnut	油炸圈餅	商業區的	博士	拉,拖
downtown	商業區的	博士	拉,拖	龍
Dr.	博士	拉,拖	龍	蜻蜓
drag	拉,拖	龍	蜻蜓	戲劇
dragon	龍	蜻蜓	戲劇	抽屜
dragonfly	蜻蜓	戲劇	抽屜	描繪,素描;製圖;抽籤;提款
drama	戲劇	抽屜	描繪,素描;製圖;抽籤;提款	穿著
drawer	抽屜	描繪,素描;製圖;抽籤;提款	穿著	(使)滴落;丟下
drawing	描繪,素描;製圖;抽籤;提款	穿著	(使)滴落;丟下	使服麻醉藥;使服毒品
dress	穿著	(使)滴落;丟下	使服麻醉藥;使服毒品	(常兼售雜貨的)藥房
drop	(使)滴落;丟下	使服麻醉藥;使服毒品	(常兼售雜貨的)藥房	打鼓;咚咚地敲
drug	使服麻醉藥;使服毒品	(常兼售雜貨的)藥房	打鼓;咚咚地敲	烘衣機
drugstore	(常兼售雜貨的)藥房	打鼓;咚咚地敲	烘衣機	無光澤的
drum	打鼓;咚咚地敲	烘衣機	無光澤的	啞的
dryer	烘衣機	無光澤的	啞的	餃子
dull	無光澤的	啞的	餃子	職務
dumb	啞的	餃子	職務	賺到
dumpling	餃子	職務	賺到	地震
duty	職務	賺到	地震	東方的
earn	賺到	地震	東方的	教育
earthquake	地震	東方的	教育	造成;招致
eastern	東方的	教育	造成;招致	有效的
education	教育	造成;招致	有效的	努力
effect	造成;招致	有效的	努力	年紀較長的
effective	有效的	努力	年紀較長的	選定的,當選的
effort	努力	年紀較長的	選定的,當選的	要素,成分
elder	年紀較長的	選定的,當選的	要素,成分	電梯
elect	選定的,當選的	要素,成分	電梯	情緒
element	要素,成分	電梯	情緒	鼓勵;助長
elevator	電梯	情緒	鼓勵;助長	結局,結尾;終結;字尾
emotion	情緒	鼓勵;助長	結局,結尾;終結;字尾	敵人
encourage	鼓勵;助長	結局,結尾;終結;字尾	敵人	精力;能量
ending	結局,結尾;終結;字尾	敵人	精力;能量	喜歡;享受
enemy	敵人	精力;能量	喜歡;享受	全部的,整個的
energy	精力;能量	喜歡;享受	全部的,整個的	入口
enjoy	喜歡;享受	全部的,整個的	入口	信封
entire	全部的,整個的	入口	信封	環境
entrance	入口	信封	環境	橡皮擦
envelope	信封	環境	橡皮擦	錯誤
environment	環境	橡皮擦	錯誤	特別地
eraser	橡皮擦	錯誤	特別地	事件
error	錯誤	特別地	事件	確切的,精確的
especially	特別地	事件	確切的,精確的	非常好的
event	事件	確切的,精確的	非常好的	使興奮;使激動
exact	確切的,精確的	非常好的	使興奮;使激動	原諒
excellent	非常好的	使興奮;使激動	原諒	鍛鍊;操練;練習;運用,行使
excite	使興奮;使激動	原諒	鍛鍊;操練;練習;運用,行使	存在
excuse	原諒	鍛鍊;操練;練習;運用,行使	存在	期待
exercise	鍛鍊;操練;練習;運用,行使	存在	期待	貴的
exist	存在	期待	貴的	經歷;感受
expect	期待	貴的	經歷;感受	熟練的,老練的;專家的
expensive	貴的	經歷;感受	熟練的,老練的;專家的	解釋
experience	經歷;感受	熟練的,老練的;專家的	解釋	快遞的,快運的;明確的
expert	熟練的,老練的;專家的	解釋	快遞的,快運的;明確的	額外的
explain	解釋	快遞的,快運的;明確的	額外的	眉毛
express	快遞的,快運的;明確的	額外的	眉毛	失敗
extra	額外的	眉毛	失敗	失敗
eyebrow/brow	眉毛	失敗	失敗	公平的
fail	失敗	失敗	公平的	著名的
failure	失敗	公平的	著名的	挑...的毛病;產生斷層
fair 	公平的	著名的	挑...的毛病;產生斷層	支持,擁護;有利於
famous	著名的	挑...的毛病;產生斷層	支持,擁護;有利於	最喜愛的
fault	挑...的毛病;產生斷層	支持,擁護;有利於	最喜愛的	可怕的;害怕的
favor	支持,擁護;有利於	最喜愛的	可怕的;害怕的	費用
favorite	最喜愛的	可怕的;害怕的	費用	伙伴;同事
fearful	可怕的;害怕的	費用	伙伴;同事	女性的
fee	費用	伙伴;同事	女性的	籬笆
fellow	伙伴;同事	女性的	籬笆	節日
female	女性的	籬笆	節日	發燒
fence	籬笆	節日	發燒	原野;田賽場地;野外
festival	節日	發燒	原野;田賽場地;野外	戰士,鬥士
fever	發燒	原野;田賽場地;野外	戰士,鬥士	形狀
field	原野;田賽場地;野外	戰士,鬥士	形狀	把...拍成電影;生薄膜
fighter	戰士,鬥士	形狀	把...拍成電影;生薄膜	消防隊員
figure	形狀	把...拍成電影;生薄膜	消防隊員	牢固的
film	把...拍成電影;生薄膜	消防隊員	牢固的	漁夫
fireman/firewoman	消防隊員	牢固的	漁夫	適合的;恰當的;相稱的;能勝任的
firm	牢固的	漁夫	適合的;恰當的;相稱的;能勝任的	修理
fisherman	漁夫	適合的;恰當的;相稱的;能勝任的	修理	打旗號表示;衰退,低落
fit	適合的;恰當的;相稱的;能勝任的	修理	打旗號表示;衰退,低落	使閃光;使閃爍
fix	修理	打旗號表示;衰退,低落	使閃光;使閃爍	手電筒
flag	打旗號表示;衰退,低落	使閃光;使閃爍	手電筒	平的
flash	使閃光;使閃爍	手電筒	平的	飛行
flashlight/flash	手電筒	平的	飛行	淹沒;使泛濫
flat	平的	飛行	淹沒;使泛濫	麵粉
flight	飛行	淹沒;使泛濫	麵粉	流動
flood	淹沒;使泛濫	麵粉	流動	流行性感冒
flour	麵粉	流動	流行性感冒	長笛
flow	流動	流行性感冒	長笛	集中
flu	流行性感冒	長笛	集中	有霧的
flute	長笛	集中	有霧的	接著的
focus	集中	有霧的	接著的	傻子
foggy	有霧的	接著的	傻子	愚蠢的
following	接著的	傻子	愚蠢的	美式足球
fool 	傻子	愚蠢的	美式足球	外國人
foolish	愚蠢的	美式足球	外國人	原諒
football	美式足球	外國人	原諒	形態;表格
foreigner	外國人	原諒	形態;表格	正式的
forgive 	原諒	形態;表格	正式的	前者
form	形態;表格	正式的	前者	前面的
formal	正式的	前者	前面的	前面的
former	前者	前面的	前面的	狐狸
forward	前面的	前面的	狐狸	坦白的
forward	前面的	狐狸	坦白的	自由
fox	狐狸	坦白的	自由	冷凍庫
frank	坦白的	自由	冷凍庫	友善的
freedom	自由	冷凍庫	友善的	驚嚇,恐怖
freezer	冷凍庫	友善的	驚嚇,恐怖	害怕;吃驚
friendly	友善的	驚嚇,恐怖	害怕;吃驚	起作用
fright	驚嚇,恐怖	害怕;吃驚	起作用	較遠的;另外的
frighten	害怕;吃驚	起作用	較遠的;另外的	未來的
function	起作用	較遠的;另外的	未來的	得到;增進
further	較遠的;另外的	未來的	得到;增進	車庫
future	未來的	得到;增進	車庫	垃圾
gain	得到;增進	車庫	垃圾	園丁;花匠
garage	車庫	垃圾	園丁;花匠	柵門
garbage	垃圾	園丁;花匠	柵門	集合
gardener	園丁;花匠	柵門	集合	普遍的
gate	柵門	集合	普遍的	慷慨的
gather	集合	普遍的	慷慨的	溫柔的
general 	普遍的	慷慨的	溫柔的	紳士
generous	慷慨的	溫柔的	紳士	地理
gentle	溫柔的	紳士	地理	巨大的
gentleman	紳士	地理	巨大的	長頸鹿
geography	地理	巨大的	長頸鹿	手套
giant	巨大的	長頸鹿	手套	膠水
giraffe	長頸鹿	手套	膠水	球門
glove	手套	膠水	球門	山羊
glue	膠水	球門	山羊	金的
goal	球門	山羊	金的	打高爾夫球
goat	山羊	金的	打高爾夫球	統治
golden	金的	打高爾夫球	統治	政府
golf	打高爾夫球	統治	政府	將...分等級;將...分類
govern	統治	政府	將...分等級;將...分類	葡萄
government	政府	將...分等級;將...分類	葡萄	長滿草的;似草的
grade	將...分等級;將...分類	葡萄	長滿草的;似草的	貪心的
grape	葡萄	長滿草的;似草的	貪心的	問候;致敬
grassy	長滿草的;似草的	貪心的	問候;致敬	成長
greedy	貪心的	問候;致敬	成長	保衛;看守
greet	問候;致敬	成長	保衛;看守	番石榴
growth	成長	保衛;看守	番石榴	吉他
guard	保衛;看守	番石榴	吉他	傢伙;人
guava	番石榴	吉他	傢伙;人	習慣
guitar	吉他	傢伙;人	習慣	大廳;講堂
guy	傢伙;人	習慣	大廳;講堂	漢堡
habit	習慣	大廳;講堂	漢堡	敲打
hall	大廳;講堂	漢堡	敲打	手帕
hamburger/burger	漢堡	敲打	手帕	處理
hammer	敲打	手帕	處理	英俊的
handkerchief	手帕	處理	英俊的	把…掛起;吊
handle 	處理	英俊的	把…掛起;吊	衣架
handsome	英俊的	把…掛起;吊	衣架	幾乎不,簡直不
hang	把…掛起;吊	衣架	幾乎不,簡直不	可恨的;充滿憎恨的
hanger	衣架	幾乎不,簡直不	可恨的;充滿憎恨的	健康的
hardly	幾乎不,簡直不	可恨的;充滿憎恨的	健康的	暖氣機
hateful	可恨的;充滿憎恨的	健康的	暖氣機	高度
healthy	健康的	暖氣機	高度	有益的
heater	暖氣機	高度	有益的	母雞
height	高度	有益的	母雞	英雄
helpful	有益的	母雞	英雄	躲;隱藏
hen	母雞	英雄	躲;隱藏	公路;幹道
hero/heroine	英雄	躲;隱藏	公路;幹道	臀部
hide	躲;隱藏	公路;幹道	臀部	河馬
highway	公路;幹道	臀部	河馬	雇用
hip	臀部	河馬	雇用	嗜好
hippopotamus/hippo	河馬	雇用	嗜好	持有者
hire	雇用	嗜好	持有者	想家的
hobby	嗜好	持有者	想家的	誠實的
holder	持有者	想家的	誠實的	蜂蜜
homesick	想家的	誠實的	蜂蜜	單腳跳
honest	誠實的	蜂蜜	單腳跳	醫院
honey	蜂蜜	單腳跳	醫院	主人
hop	單腳跳	醫院	主人	旅館
hospital	醫院	主人	旅館	然而
host 	主人	旅館	然而	哼曲子
hotel	旅館	然而	哼曲子	謙恭的;微賤的
however	然而	哼曲子	謙恭的;微賤的	潮濕的
hum	哼曲子	謙恭的;微賤的	潮濕的	幽默
humble	謙恭的;微賤的	潮濕的	幽默	饑餓
humid	潮濕的	幽默	饑餓	追獵
humor	幽默	饑餓	追獵	獵人
hunger	饑餓	追獵	獵人	趕快
hunt	追獵	獵人	趕快	不理睬
hunter	獵人	趕快	不理睬	生病的
hurry	趕快	不理睬	生病的	想像
ignore	不理睬	生病的	想像	重要性
ill	生病的	想像	重要性	改善
imagine	想像	重要性	改善	包含
importance	重要性	改善	包含	收入
improve	改善	包含	收入	增加
include	包含	收入	增加	獨立;自主;自立
income	收入	增加	獨立;自主;自立	獨立的
increase	增加	獨立;自主;自立	獨立的	指出
independence	獨立;自主;自立	獨立的	指出	企業;行業
independent	獨立的	指出	企業;行業	影響,感化;左右
indicate	指出	企業;行業	影響,感化;左右	用墨水寫;簽署;簽訂(合同等)
industry	企業;行業	影響,感化;左右	用墨水寫;簽署;簽訂(合同等)	昆蟲
influence	影響,感化;左右	用墨水寫;簽署;簽訂(合同等)	昆蟲	堅持
ink	用墨水寫;簽署;簽訂(合同等)	昆蟲	堅持	舉...為例;引證
insect	昆蟲	堅持	舉...為例;引證	即時的
insist	堅持	舉...為例;引證	即時的	儀器
instance	舉...為例;引證	即時的	儀器	國際的
instant	即時的	儀器	國際的	面試
instrument	儀器	國際的	面試	介紹
international	國際的	面試	介紹	發明
interview	面試	介紹	發明	邀請
introduce	介紹	發明	邀請	邀請
invent	發明	邀請	邀請	島嶼
invitation	邀請	邀請	島嶼	項目;品目
invite	邀請	島嶼	項目;品目	夾克;外套
island	島嶼	項目;品目	夾克;外套	果醬
item	項目;品目	夾克;外套	果醬	爵士樂
jacket	夾克;外套	果醬	爵士樂	牛仔褲
jam 	果醬	爵士樂	牛仔褲	吉普車
jazz	爵士樂	牛仔褲	吉普車	慢跑
jeans	牛仔褲	吉普車	慢跑	關節
jeep	吉普車	慢跑	關節	法官
jog	慢跑	關節	法官	多汁的
joint	關節	法官	多汁的	番茄醬
