충고	建議	碰撞	就業	失業困難
충돌	碰撞	就業	失業困難	取材
충분히	足夠的	喀喀地	打鼾	砰的一聲
취업	就業	失業困難	取材	愛好
취업난	失業困難	取材	愛好	側面
취재	取材	愛好	側面	治愈法
취하다	喝醉	刮	劃	撒
취향	愛好	側面	治愈法	治療劑
측	方	法	即	初
측면	側面	治愈法	治療劑	尺寸
치다	刮	準備	找出	尋找
치다	劃	準備	找出	尋找
치다	撒	準備	找出	尋找
치료법	治愈法	治療劑	尺寸	起司
치료제	治療劑	尺寸	起司	真正的女兒
치르다	支付	清理	開	拉
치수	尺寸	起司	真正的女兒	真正的兒子
치우다	清理	開	拉	養狗
치즈	起司	真正的女兒	真正的兒子	親生父親
친-	親	新	舊	初
친딸	真正的女兒	真正的兒子	親生父親	親生母親
친아들	真正的兒子	親生父親	親生母親	姐姐
친아버지	親生父親	親生母親	姐姐	哥哥
친어머니	親生母親	姐姐	哥哥	娘家
친언니	姐姐	哥哥	娘家	唾液
친오빠	哥哥	娘家	唾液	安靜
친정	娘家	唾液	安靜	卡片
침	唾液	安靜	卡片	咖哩
침묵	安靜	卡片	咖哩	相機
칸	間	活動	切	窗簾
캄캄하다	黑暗	大的	令人愉快的	特別
캠페인	活動	切	窗簾	角落
커다랗다	大的	令人愉快的	特別	強
커지다	變大	著（火）	搭	沖
커트	切	窗簾	角落	喜劇
커튼	窗簾	角落	喜劇	課程
코너	角落	喜劇	課程	外套
코미디	喜劇	課程	外套	球場
코스	課程	外套	球場	鼻血
코트	外套	球場	鼻血	公寓
코트	球場	球場	鼻血	公寓
코피	鼻血	公寓	用鼻子哼	豆芽
콘도	公寓	用鼻子哼	豆芽	優惠券
콜록콜록	喀喀地	打鼾	砰的一聲	特別
콧노래	用鼻子哼	豆芽	優惠券	奶油
콩나물	豆芽	優惠券	奶油	主要街道
쾌적하다	令人愉快的	特別	強	胖乎乎的
쿠폰	優惠券	奶油	主要街道	一筆巨款
쿨쿨	打鼾	砰的一聲	特別	尤其
쿵	砰的一聲	特別	尤其	空蕩蕩
크림	奶油	主要街道	一筆巨款	長女
큰길	主要街道	一筆巨款	長女	長子
큰돈	一筆巨款	長女	長子	叔叔
큰딸	長女	長子	叔叔	嬸嬸
큰아들	長子	叔叔	嬸嬸	大事
큰아버지	叔叔	嬸嬸	大事	大伯家
큰어머니	嬸嬸	大事	大伯家	古典樂
큰일	大事	大伯家	古典樂	俱樂部
큰집	大伯家	古典樂	俱樂部	鑰匙
클래식	古典樂	俱樂部	鑰匙	吻
클럽	俱樂部	鑰匙	吻	星期六
키	鑰匙	間	活動	切
키스	吻	星期六	桌球	糖醋肉
타고나다	先天	領（薪水）	禁不住	燃燒
타다	領（薪水）	搭	沖	誕生
타다	禁不住	搭	沖	誕生
타오르다	燃燒	沾上	燒傷	選擇
타인	他人	桌子	出生	逃生
탁자	桌子	出生	逃生	塔
탄생	出生	逃生	塔	登機
탈출	逃生	塔	登機	乘客
탑	塔	登機	乘客	太陽
탑승	登機	乘客	太陽	演員
탑승객	乘客	太陽	演員	隧道
태양	太陽	演員	隧道	下巴
태우다	燒傷	慢慢地	選擇	爆裂
태우다	燒傷	慢慢地	選擇	爆裂
택하다	選擇	爆裂	爆炸	抖
탤런트	演員	隧道	下巴	毛
터널	隧道	下巴	毛	測試
터뜨리다	爆裂	爆炸	抖	嘔吐
터지다	爆炸	抖	嘔吐	透
턱	下巴	毛	測試	緞帶
털	毛	測試	緞帶	土：星期六
털다	抖	嘔吐	透	賣
텅	空蕩蕩	完全	定局	抽空
테스트	測試	緞帶	土：星期六	討論
테이프	緞帶	土：星期六	討論	膠帶
토	土：星期六	水	討論	桶子
토론	討論	討教	桶子	統計數據
토의	討論	桶子	統計數據	通過
토하다	嘔吐	透	賣	通過
통	完全	定局	抽空	熟睡
통	桶子	定局	抽空	熟睡
통계	統計數據	通過	通信	翻譯
통과	通過	通信	翻譯	統一
통신	通信	翻譯	統一	疼痛
통역	翻譯	統一	疼痛	通行
통일	統一	疼痛	通行	退休
통증	疼痛	通行	退休	投資
통통하다	胖乎乎的	肯定是	天藍	不舒服
통하다	透	吐	賣	翻
통행	通行	退休	投資	投票
퇴직	退休	投資	投票	專長
투자	投資	投票	專長	特性
투표	投票	專長	特性	特殊
특기	專長	特性	特殊	特定
특성	特性	特殊	特定	特色
특수	特殊	特定	特色	藍色
특정	特定	特色	藍色	八月
특징	特色	藍色	八月	便利商店
틀림없다	肯定是	天藍	不舒服	舒坦
틀림없이	定局	抽空	熟睡	很
틈	光圈	四	二	三
틈틈이	抽空	熟睡	很	安逸
파	蔥	破壞	海浪	藍
파괴	破壞	海浪	藍	燙髮
파다	挖	散開	出版	寬敞
파도	海浪	藍	燙髮	文件
파랑	藍	燙髮	文件	派出所
파마	燙髮	文件	派出所	夥伴
파일	文件	派出所	夥伴	判斷
파출소	派出所	夥伴	判斷	銷售
파트너	夥伴	判斷	銷售	賣方
판단	判斷	銷售	賣方	法官
판매	銷售	賣方	法官	手肘
판매자	賣方	法官	手肘	時尚
판사	法官	手肘	時尚	快餐
팔꿈치	手肘	時尚	快餐	呼
패션	時尚	快餐	呼	內褲
패스트푸드	快餐	呼	內褲	頁
팬	呼	內褲	頁	偏見
팬티	內褲	頁	偏見	偏食
퍼센트	百分比	頁	偏見	偏食
퍼지다	散開	出版	寬敞	翻開
퍽	很	安逸	但	一起
페이지	頁	偏見	偏食	方便
펴내다	出版	寬敞	翻開	盛
편	邊	便	新	初
편견	偏見	偏食	方便	評價
편식	偏食	方便	評價	評估
편의	方便	評價	評估	平均
편히	安逸	但	一起	總是
펼쳐지다	寬敞	翻開	盛	鬆
펼치다	翻開	盛	鬆	被解開
평	評價	評估	平均	平等
평가	評估	平均	平等	平常
평균	平均	平等	平常	平生
평등	平等	平常	平生	和平
평범하다	普通的	平和	柔軟	寬的
평상시	平常	平生	和平	廢除
평생	平生	和平	廢除	放棄
평화	和平	廢除	放棄	葡萄酒
평화롭다	平和	柔軟	寬的	豐富
폐지	廢除	放棄	葡萄酒	包裝紙
포근하다	柔軟	寬的	豐富	雪白的
포기	放棄	葡萄酒	包裝紙	叉子
포도주	葡萄酒	包裝紙	叉子	包含
포장지	包裝紙	叉子	包含	暴力
포크	叉子	包含	暴力	爆炸
포함	包含	暴力	爆炸	暴雪
폭넓다	寬的	豐富	雪白的	空閒
폭력	暴力	爆炸	暴雪	傾盆大雨
폭발	爆炸	暴雪	傾盆大雨	瀑布
폭설	暴雪	傾盆大雨	瀑布	圖表
폭우	傾盆大雨	瀑布	圖表	表面
폭포	瀑布	圖表	表面	標記
표	圖表	風景	平底鍋	法國
표면	表面	標記	表情開朗	標準
표시	標記	表情開朗	標準	標準語
표정	表情開朗	標準	標準語	書皮
표준	標準	標準語	書皮	標誌
표준어	標準語	書皮	標誌	表達
표지	書皮	標誌	表達	膠水
표지판	標誌	表達	膠水	草
표현	表達	膠水	草	幅度
푸다	盛	鬆	被解開	抱
풀	膠水	草	幅度	質量
풀	草	草	幅度	質量
풀리다	鬆	被解開	抱	發出
풀어지다	被解開	抱	發出	逃避
품	幅度	質量	氣球	風速
품다	抱	發出	逃避	做
품질	質量	氣球	風速	風俗
풍기다	發出	逃避	做	分開
풍부하다	豐富	雪白的	空閒	華麗
풍선	氣球	風速	風俗	職業
풍속	風速	風俗	職業	印表機
풍습	風俗	職業	印表機	塑料
프로	職業	印表機	塑料	疲勞
프린터	印表機	塑料	疲勞	皮膚
플라스틱	塑料	疲勞	皮膚	皮膚病
피로	疲勞	皮膚	皮膚病	避暑
피부	皮膚	皮膚病	避暑	傷害
피부병	皮膚病	避暑	傷害	受害者
피서	避暑	傷害	受害者	做筆記
피하다	逃避	做	分開	生氣
피해	傷害	受害者	做筆記	必要的
피해자	受害者	做筆記	必要的	必要性
필기	做筆記	必要的	必要性	錄音
필수	必要的	過失	不需	藉口
필수적	基本的	韓國的	合理的	現代的
필수품	必要性	一定	藉口	白色
필요성	必要性	藉口	白色	飯店
핑계	藉口	白色	飯店	星期二
하	下	上帝	住宿	白色的
하긴	也是	很	總之	哈哈
하나하나	逐個	一段時期	很久	正
하느님	上帝	住宿	白色的	下車
하도	很	總之	哈哈	更
하숙	住宿	白色的	下車	打哈欠
하양	白色的	下車	打哈欠	學科
하여튼	總之	哈哈	更	一次
하차	下車	打哈欠	學科	學歷
하품	打哈欠	學科	學歷	學問
하하	哈哈	更	一次	一層
학과	學科	學歷	學問	父母
학력	學歷	學問	父母	學費
학문	學問	父母	學費	學習
학부모	父母	學費	學習	學用品
학비	學費	學習	學用品	學者
학습	學習	學用品	學者	恨
학용품	學用品	學者	恨	遺憾
학자	學者	恨	遺憾	中間
한	恨	一個或兩個	舊	間接的
한	遺憾	一個或兩個	舊	間接的
한가운데	中間	隆冬	界限	韓國話
한겨울	隆冬	界限	韓國話	春天
한결	更	一次	一層	隨便
한계	界限	自由	航空	韓國人
한국말	韓國話	日本語	韓國人	正午
한국어	韓國話	韓國人	正午	一目
한국인	韓國人	正午	一目	一陣子
한국적	韓國的	合理的	現代的	實際的
한꺼번에	一次	一層	隨便	哈哈
한낮	正午	一目	一陣子	一句話
한눈	一目	一陣子	一句話	漢文
한동안	一陣子	一句話	漢文	午夜
한둘	一兩個	這小孩（그 아이) 的略語	即便如此	이 아이 的縮語
한때	一段時期	很久	正	一邊
한마디	一句話	漢文	午夜	一會兒
한문	漢文	午夜	一會兒	嘆
한밤중	午夜	一會兒	嘆	盛夏
한순간	一會兒	嘆	盛夏	漢字
한숨	嘆	盛夏	漢字	一邊
한여름	盛夏	漢字	一邊	分期
한자	漢字	一邊	分期	打折商店
한쪽	一邊	分期	打折商店	合格
한참	很久	正	一邊	你好
한창	正	一邊	你好	滿
한층	一層	隨便	哈哈	或許
한편	一邊	你好	滿	前
할부	分期	打折商店	合格	合格者
할인점	打折商店	合格	合格者	合計
함부로	隨便	哈哈	或許	突然
합격	合格	合格者	合計	協議
합격자	合格者	合計	協議	機票價
합계	合計	協議	機票價	航班
합리적	合理的	現代的	實際的	幻想的
합의	協議	機票價	航班	抗議
합치다	結合	合為	完成	損傷
합하다	合為	完成	損傷	抓住
항공료	機票價	航班	抗議	損害
항공편	航班	抗議	損害	解決
항의	抗議	損害	解決	解決方案
해	損害	海外	海外旅遊	漢堡
해결	解決	解決方案	相闗	日出
해결책	解決方案	相闗	日出	海鮮
해내다	完成	損傷	抓住	傾向於
해당	相闗	日出	海鮮	解放
해돋이	日出	海鮮	解放	海灘
해롭다	有害	險峻	和暢	確實
해물	海鮮	解放	海灘	海膽
해방	解放	海灘	海鮮	解釋
해변	海灘	海鮮	解釋	講解
해산물	海鮮	解釋	講解	解除
해석	解釋	講解	解除	海水浴場
해설	講解	解除	海水浴場	海岸
해소	解除	海水浴場	海岸	核心
해수욕장	海水浴場	海岸	核心	手提包
해안	海岸	核心	手提包	太陽
해치다	損傷	抓住	傾向於	閒逛
핵심	核心	手提包	太陽	陽光
핸드백	手提包	太陽	陽光	行使
햇볕	太陽	陽光	行使	活動場地
햇살	陽光	行使	活動場地	幸運
행사	行使	腰部	健身房	舌頭
행사장	活動場地	幸運	行為	行政
행운	幸運	行為	行政	香
행위	行為	行政	香	香味
행정	行政	香	香味	改善
행하다	抓住	傾向於	閒逛	數數
향	香	香味	改善	香水
향기	香味	改善	香水	允許
향상	改善	香水	允許	向上
향수	香水	不准	允許	腰帶
향하다	傾向於	閒逛	數數	游泳
허가	允許	下方	腰帶	大腿
허락	允許	腰帶	大腿	不可以
허리띠	腰帶	大腿	允許	玄關
허벅지	大腿	允許	玄關	現代
허용	允許	玄關	現代	現代的
허허	哈哈	或許	突然	確實地
헌	舊	間接的	感動的	個人的
험하다	險峻	和暢	確實	明亮
헤매다	閒逛	數數	游泳	被罵
헤아리다	數數	游泳	被罵	罵
헤엄치다	游泳	被罵	罵	偷
현관	玄關	現代	現代的	現象
현대	現代	現代的	現象	現實
현대인	現代的	現象	現實	現場
현대적	現代的	實際的	幻想的	積極的
현상	現象	現實	現場	合作
현실	現實	現場	合作	協助
현실적	實際的	幻想的	積極的	有效的
현장	現場	合作	協助	哥哥
협력	合作	協助	哥哥	形成
협조	協助	哥哥	形成	形式
형님	哥哥	形成	形式	樣子
형성	形成	形式	樣子	情況
형식	形式	樣子	情況	優恵
형태	樣子	情況	優恵	好感
형편	情況	優恵	好感	好奇心
혜택	優恵	好感	好奇心	核桃
호감	好感	好奇心	核桃	荷爾蒙
호기심	好奇心	核桃	荷爾蒙	南瓜
호두	核桃	荷爾蒙	南瓜	房間
호르몬	荷爾蒙	南瓜	房間	口袋
호박	南瓜	房間	口袋	呼吸
호실	房間	口袋	呼吸	奇數
호주머니	口袋	呼吸	奇數	主頁
호흡	呼吸	奇數	主頁	宣傳
혹은	或許	突然	確實地	敞開
혼나다	被罵	罵	偷	擺動
혼내다	罵	偷	擺動	流過
홀수	奇數	主頁	宣傳	洪水
홈페이지	主頁	宣傳	洪水	火：星期二
홍보	宣傳	洪水	火：星期二	畫面
홍수	洪水	火：星期二	畫面	花盆
화	火：星期二	畫家	衛生間	化妝品
화면	畫面	花盆	妝	梳妝台
화분	花盆	妝	梳妝台	紙巾
화장	妝	梳妝台	紙巾	火災
화장대	梳妝台	紙巾	火災	話題
화장지	紙巾	火災	話題	貨幣
화재	火災	話題	貨幣	和解
화제	話題	貨幣	和解	放大
화창하다	和暢	確實	明亮	活躍的
화폐	貨幣	和解	放大	確保
화해	和解	放大	確保	擴散
확	突然	確實地	敞開	經常
확대	放大	確保	擴散	確信
확보	確保	擴散	確信	確認
확산	擴散	確信	確認	擴張
확신	確信	確認	擴張	環境
확실하다	確實	明亮	活躍的	後悔
확실히	確實地	敞開	經常	用力
확인	確認	擴張	環境	退款
확장	擴張	環境	退款	幻想
환경	環境	退款	幻想	中轉站
환불	退款	幻想	中轉站	歡迎會
환상	幻想	中轉站	歡迎會	匯率
환상적	幻想的	積極的	有效的	高效的
환승역	中轉站	歡迎會	匯率	活力
환영회	歡迎會	匯率	活力	活動
환율	匯率	活力	活動	活用
환하다	明亮	活躍的	後悔	常見的
활기	活力	活動	活用	生魚片
활동	活動	活用	生魚片	會談
활동적	積極的	有效的	高效的	誰也
활발하다	活躍的	後悔	常見的	有趣的
활용	活用	生魚片	會談	恢復
활짝	敞開	經常	用力	無力地
회	生魚片	會談	恢復	會費
회담	會談	恢復	會費	一起用餐
회복	恢復	會費	一起用餐	會議室
회비	會費	一起用餐	會議室	會長
회식	一起用餐	會議室	會長	對話
회의실	會議室	會長	對話	數字
회장	會長	對話	數字	效果
회화	對話	數字	效果	孝順
횟수	數字	效果	孝順	孝子
효과	效果	孝順	孝子	下半場
효과적	有效的	高效的	誰也	一些
효도	孝順	孝子	下半場	候選人
효율적	高效的	誰也	一些	店舖
효자	孝子	下半場	候選人	飯後甜點
후반	下半場	候選人	飯後甜點	胡椒
후보	候選人	飯後甜點	胡椒	後悔
후식	飯後甜點	胡椒	後悔	訓練
후추	胡椒	後悔	訓練	假期
후회	後悔	訓練	假期	攜帶
후회스럽다	後悔	常見的	有趣的	白色的
훈련	訓練	假期	攜帶	休息
훔치다	偷	擺動	流過	冒出來
휴가철	假期	攜帶	休息	休養地
휴대	攜帶	休息	休養地	休學
휴식	休息	休養地	休學	模仿
휴양지	休養地	休學	模仿	流動
휴학	休學	模仿	流動	黑白
흉내	模仿	流動	黑白	痕跡
흐름	流動	黑白	痕跡	土
흑백	黑白	痕跡	土	吸收
흔들리다	擺動	流過	冒出來	流下來
흔적	痕跡	土	吸收	興趣
흔하다	常見的	有趣的	白色的	有力
흔히	經常	用力	無力地	是啊
흘러가다	流過	冒出來	流下來	分散
흘러나오다	冒出來	流下來	分散	用功
흘러내리다	流下來	分散	用功	堅硬
흙	土	吸收	興趣	激動
흡수	吸收	興趣	激動	有興趣者
흥미	興趣	激動	有興趣者	犧牲
흥미롭다	有趣的	白色的	有力	慢
흥분	激動	有興趣者	犧牲	受害者
흩어지다	分散	用功	堅硬	不會
희다	白色的	有力	慢	加上
희망자	有興趣者	犧牲	受害者	閣下
희생	犧牲	受害者	閣下	家
희생자	受害者	閣下	家	本人名義
힘껏	用力	無力地	是啊	哇
힘쓰다	用功	堅硬	不會	明亮的
힘없이	無力地	是啊	哇	比較
힘차다	有力	慢	加上	沒有
