장인	丈人	優點	獎學	獎學金
장점	優點	獎學	獎學金	天賦
장하다	壯	低廉	適切	文雅的
장학	獎學	獎學金	天賦	煙灰缸
장학금	獎學金	天賦	煙灰缸	財產
재-	再	新	舊	老
재능	天賦	煙灰缸	財產	再生
재다	秤	使睡	像那樣	犯
재떨이	煙灰缸	財產	再生	運氣
재빨리	迅速地	那裡	自行	適度
재산	財產	再生	運氣	去年
재생	再生	運氣	去年	技能
재수	運氣	去年	技能	夾克
재우다	使睡	像那樣	犯	變少
재작년	去年	技能	夾克	審判
재주	技能	夾克	審判	在學
재킷	夾克	審判	在學	學生
재판	審判	在學	學生	回收
재학	在學	學生	回收	可回收物
재학생	學生	回收	可回收物	果醬
재활용	回收	可回收物	果醬	低級
재활용품	可回收物	果醬	低級	晚上
잼	果醬	低級	晚上	秤
쟤	那小孩	我的	近	輕
저-	初	處	新	近
저급	低級	晚上	秤	作者
저기	打擾一下	那個人	那邊	我們
저녁때	晚上	秤	作者	保存
저러다	像那樣	犯	變少	寫下
저렴하다	低廉	適切	文雅的	忙於
저리	那裡	自行	適度	至少
저마다	每個	那麼多	一整天	一個人
저만큼	那麼多	一整天	一個人	好
저울	秤	作者	保存	儲蓄
저자	作者	保存	儲蓄	敵人
저장	保存	儲蓄	敵人	積極地
저절로	自行	適度	至少	絕對
저지르다	犯	變少	寫下	進入
저축	儲蓄	敵人	積極地	資質
적	敵人	積極地	資質	適用
적극	積極地	資質	適用	適應
적극적	積極的	全國	專業的	全體的
적당히	適度	至少	絕對	真的
적성	資質	適用	適應	赤字
적어도	至少	絕對	真的	確切地
적어지다	變少	寫下	進入	接到
적용	適用	適應	赤字	展現
적응	適應	赤字	展現	全國
적자	赤字	展現	全國	前夕
적절하다	適切	文雅的	忙於	小的
적히다	寫下	進入	接到	攪
전개	展現	全國	前夕	中繼
전국	全國	前夕	中繼	展望
전국적	全國	專業的	全體的	傳統的
전날	前夕	中繼	展望	專業
전달	中繼	展望	專業	專家
전망	展望	專業	專家	專賣店
전문	專業	專家	專賣店	職業
전문가	專家	專賣店	職業	傳奇
전문적	專業的	全體的	傳統的	絕對的
전문점	專賣店	職業	傳奇	全租
전문직	職業	傳奇	全租	展覽
전설	傳奇	全租	展覽	展示展
전세	全租	展覽	展示展	展示會
전시	展覽	展示展	展示會	專用
전시장	展示展	展示會	專用	全員
전시회	展示會	專用	全員	電源
전용	專用	全員	電源	電子的
전원	全員	電源	電子的	微波爐
전원	電源	電源	電子的	微波爐
전자	電子的	微波爐	電子詞典	戰爭
전자레인지	微波爐	電子詞典	戰爭	前提
전자사전	電子詞典	戰爭	前提	承接傳統
전쟁	戰爭	前提	承接傳統	前後
전제	前提	承接傳統	前後	廟
전체적	全體的	傳統的	絕對的	定期
전통	承接傳統	前後	廟	禮
전통적	傳統的	絕對的	定期	正常的
전후	前後	廟	禮	節
절	廟	禮	節	絕望
절	禮	禮	節	絕望
절	節	禮	節	絕望
절대	絕對	逐步地	實際上	最大的
절대로	絕對	真的	確切地	如願地
절대적	絕對的	定期	正常的	精神的
절망	絕望	一半	保存	手續
절반	一半	保存	手續	年輕人
절약	保存	手續	年輕人	青春
절차	手續	年輕人	青春	檢驗
젊은이	年輕人	青春	檢驗	店員
젊음	青春	檢驗	店員	夾克
점	點	每週	光圈	四
점검	檢驗	店員	夾克	接近
점원	店員	夾克	接近	連接
점잖다	文雅的	忙於	小的	當心
점차	逐步地	實際上	最大的	最少
점퍼	夾克	接近	連接	接受
접근	接近	連接	接受	接觸
접속	連接	接受	接觸	感情
접수	接受	接觸	感情	定期
접어들다	進入	接到	攪	纏
접촉	接觸	感情	定期	正確答案
접하다	接到	攪	纏	縮小
젓다	攪	纏	縮小	交談
정	感情	定期	正確答案	政黨
정기	定期	正確答案	政黨	正面
정기적	定期	正常的	精神的	政治的
정답	正確答案	政黨	正面	完全相反
정당	政黨	正面	完全相反	信息
정말로	真的	確切地	如願地	請
정면	正面	完全相反	信息	信息化
정반대	完全相反	信息	信息化	政府
정보	信息	信息化	政府	正常
정보화	信息化	政府	正常	全力
정부	政府	正常	全力	飲水機
정상	正常	全力	飲水機	正式
정상적	正常的	精神的	政治的	宗教的
정성	全力	飲水機	正式	精神
정수기	飲水機	正式	精神	中午
정식	正式	精神	中午	定員
정신	精神	中午	定員	肉店
정신없다	忙於	小的	當心	無聊的
정신적	精神的	政治的	宗教的	主觀
정오	中午	定員	肉店	定義
정원	定員	整型外科	正確	標題
정육점	肉店	定義	正式衣服	停止
정의	定義	正式衣服	停止	正直
정작	實際上	最大的	最少	一次
정장	正式衣服	停止	正直	安定
정지	停止	正直	安定	政策
정직	正直	安定	政策	政治
정착	安定	政策	政治	政治家
정책	政策	政治	政治家	奶水
정치	政治	政治家	奶水	消除
정치인	政治家	奶水	消除	提供
정치적	政治的	宗教的	主觀	直接的
정확히	確切地	如願地	請	相當
젖	奶水	消除	提供	製果店
제	我的	什麼時候	什麼	某
제-	第-	大	小	非
제거	消除	提供	製果店	制度
제공	提供	製果店	制度	準時
제과점	製果店	制度	準時	祭祀
제대로	如願地	請	相當	很少
제도	制度	準時	祭祀	提議
제때	準時	祭祀	提議	放棄
제발	請	相當	很少	經常
제법	相當	很少	經常	一路
제사	祭祀	提議	準時	補助
제시	提議	準時	忘記	限制
제시간	準時	提議	限制	除了
제안	提議	限制	除了	弟子
제약	限制	除了	弟子	原處
제외	除了	弟子	原處	生產
제자	弟子	原處	生產	提交
제자리	原處	生產	提交	產品
제작	生產	提交	產品	限制
제출	提交	產品	限制	碎塊
제품	產品	限制	碎塊	條件
제한	限制	碎塊	條件	提前
조	五兆二千億	千	第四	第五個
조각	碎塊	條件	提前	跑步
조건	條件	提前	跑步	背心
조그맣다	小的	當心	無聊的	骯髒的
조기	提前	跑步	背心	烹飪
조깅	跑步	背心	烹飪	炖
조끼	背心	烹飪	炖	光
조르다	纏	縮小	交談	被給予
조리	烹飪	炖	光	調味品
조림	炖	光	調味品	研究
조명	光	調味品	研究	祖先
조미료	調味品	研究	祖先	建議
조사	研究	祖先	建議	操作
조상	祖先	建議	操作	控制
조심스럽다	當心	無聊的	骯髒的	聰慧
조언	建議	操作	控制	調整
조작	操作	控制	調整	和諧
조절	控制	調整	和諧	尊敬
조정	調整	和諧	尊敬	存在
조화	和諧	尊敬	存在	尊重
존경	尊敬	存在	尊重	畢業生
존재	存在	尊重	畢業生	畢業典禮
존중	尊重	畢業生	畢業典禮	睡意
졸리다	困	偶爾	滿滿地	最
졸업생	畢業生	畢業典禮	睡意	宗教
졸업식	畢業典禮	睡意	宗教	小腿
졸음	睡意	宗教	小腿	紙杯
좀처럼	很少	經常	一路	再
좁히다	縮小	交談	被給予	癱坐
종교	宗教	小腿	紙杯	合成
종교적	宗教的	主觀	直接的	密集的
종아리	小腿	紙杯	合成	座位
종이컵	紙杯	合成	座位	左右
종일	一整天	一個人	好	嗯
종종	經常	一路	再	極其
종합	合成	座位	左右	左邊
좌석	座位	左右	左邊	左轉
좌우	左右	左邊	左轉	犯罪
좌측	左邊	左轉	犯罪	皺紋
좌회전	左轉	犯罪	皺紋	拳頭
죄	犯罪	皺紋	拳頭	注目
주간	每週	光圈	四	二
주고받다	交談	被給予	癱坐	殺
주관적	主觀	直接的	密集的	衝擊的
주름	皺紋	拳頭	注目	公民
주먹	拳頭	注目	公民	廚房
주목	注目	公民	廚房	股票
주민	公民	廚房	股票	主要的
주방	廚房	股票	主要的	加油站
주식	股票	主要的	加油站	警告
주어지다	被給予	癱坐	殺	減少
주요	主要的	加油站	警告	主角
주유소	加油站	警告	主角	觀點
주의	警告	主角	觀點	壺
주인공	主角	觀點	壺	話題
주장	觀點	壺	話題	停車票
주저앉다	癱坐	殺	減少	嘟嘟囔囔 ，喃喃自语
주전자	壺	話題	停車票	停車費
주제	話題	停車票	停車費	住宅
주차권	停車票	停車費	住宅	稀飯
주차료	停車費	住宅	稀飯	死亡
주택	住宅	稀飯	死亡	材料
죽	稀飯	死亡	材料	故事情節
죽음	死亡	材料	故事情節	莖
죽이다	殺	減少	嘟嘟囔囔 ，喃喃自语	握
준비물	材料	故事情節	莖	跳繩
줄거리	故事情節	莖	跳繩	條紋
줄곧	一路	再	極其	迄今為止
줄기	莖	跳繩	條紋	僧人
줄넘기	跳繩	條紋	僧人	中古
줄무늬	條紋	僧人	中古	二手車
줄어들다	減少	嘟嘟囔囔 ，喃喃自语	握	攜帶
중	僧人	中古	二手車	二手貨
중고	中古	二手車	二手貨	中文
중고차	二手車	二手貨	中文	中國人
중고품	二手貨	中文	中國人	中級
중국어	中文	中國人	中級	停止
중국인	中國人	中級	停止	中毒
중급	中級	停止	中毒	中期
중단	停止	中毒	中期	中部
중독	中毒	中期	中部	中小企業
중반	中期	中部	中小企業	中心
중부	中部	中小企業	中心	中式
중소기업	中小企業	中心	中式	中國
중순	中心	中式	忠誠	重要性
중식	中式	中心	重要性	中型車
중심지	中心	重要性	中型車	老鼠
중얼거리다	嘟嘟囔囔 ，喃喃自语	握	攜帶	日落
중요성	重要性	中型車	老鼠	立即的
중형차	中型車	老鼠	立即的	立即地
쥐	老鼠	立即的	立即地	喜悅
쥐다	握	攜帶	日落	背
즉	再	極其	迄今為止	哧地 (笔直地划线貌)
즉석	立即的	立即地	喜悅	增加
즉시	立即地	喜悅	增加	證據
즐거움	喜悅	增加	證據	證明
증가	增加	證據	證明	證書
증거	證據	證明	證書	症狀
증명	證明	證書	症狀	正確
증명서	證書	證據	症狀	懂事
증상	症狀	健康	懂事	地球
증세	症狀	懂事	地球	利息
지각	懂事	錢包	上次	上個星期
지겹다	無聊的	骯髒的	聰慧	真正
지구	地球	利息	過往	智力
지극히	極其	迄今為止	哧地 (笔直地划线貌)	真
지금껏	迄今為止	哧地 (笔直地划线貌)	真	慢慢
지급	利息	過往	智力	指導
지나치다	過於	大	-種	一個
지난날	過往	智力	指導	指導者
지능	智力	指導	指導者	捷徑
지니다	攜帶	日落	背	疲倦
지다	日落	喊出	擦	保衛
지다	背	喊出	擦	保衛
지도	指導	地方	橡皮擦	地下
지도자	指導者	捷徑	脂肪	支付
지름길	捷徑	脂肪	支付	屋頂
지방	脂肪	橡皮擦	地下	地下道
지불	支付	屋頂	操作說明	知識
지붕	屋頂	操作說明	知識	知識分子
지시	操作說明	知識	知識分子	區域
지식	知識	知識分子	區域	地獄
지식인	知識分子	區域	地獄	支持
지역	區域	地獄	支持	應聘
지옥	地獄	支持	應聘	地位
지원	支持	應聘	地位	指責
지원	應聘	應聘	地位	指責
지위	地位	指責	指定	地震
지저분하다	骯髒的	聰慧	真正	認真的
지적	指責	指定	地震	支出
지정	指定	地震	支出	拉鍊
지진	地震	支出	拉鍊	錢
지출	支出	拉鍊	錢	地下室
지치다	疲倦	觀看	夾	送進
지켜보다	觀看	夾	送進	吠
지퍼	拉鍊	錢	地下室	智慧
지폐	錢	地下室	智慧	直線
지하실	地下室	智慧	直線	上班族
지혜	智慧	直線	上班族	直的
지혜롭다	聰慧	真正	認真的	濃郁
직선	直線	上班族	直的	之後
직장인	上班族	直的	之後	診斷
직접적	直接的	密集的	衝擊的	基本的
직진	直的	之後	診斷	診斷書
직후	之後	診斷	診斷書	振動
진단	診斷	診斷書	振動	課程
진단서	診斷書	振動	課程	真相
진동	振動	課程	真相	陳述
진로	課程	真相	陳述	真實
진리	真相	陳述	真實	誠意
진술	陳述	真實	誠意	診察
진실	真實	誠意	診察	進入
진심	誠意	診察	進入	止痛藥
진정하다	真正	認真的	濃郁	煩燥
진지하다	認真的	濃郁	煩燥	涼
진찰	診察	進入	止痛藥	進學
진출	進入	止痛藥	進學	進行
진통제	止痛藥	進學	進行	主持人
진학	進學	進行	主持人	質量
진행	進行	主持人	質量	疾病
진행자	主持人	質量	疾病	秩序
질	質量	疾病	秩序	妒忌
질병	疾病	秩序	妒忌	獸
질서	秩序	妒忌	獸	猜測
질투	妒忌	獸	猜測	團體
짐승	獸	猜測	團體	租
짐작	猜測	團體	租	家
집다	夾	送進	吠	拄
집단	團體	租	家	集中
집세	租	家	集中	行為
집안	家	集中	行為	雙數
집어넣다	送進	吠	拄	編織
집중	集中	行為	雙數	咸
집중적	密集的	衝擊的	基本的	韓國的
짓	行為	雙數	咸	頁
짖다	吠	拄	編織	擠
짙다	濃郁	煩燥	涼	淡
짚다	拄	編織	擠	趕出
짜다	編織	擠	趕出	追趕
짜다	擠	擠	趕出	追趕
짜증스럽다	煩燥	熱	涼	好
짝수	雙數	咸	頁	浴
짠맛	咸	頁	浴	七月
쪽	頁	浴	七月	車
쪽	-片	浴	七月	車
쫓겨나다	趕出	追趕	追	趕去
쫓기다	追趕	追	趕去	踢出去
쫓다	追	趕去	踢出去	跟著
쫓아가다	趕去	踢出去	跟著	追上來
쫓아내다	踢出去	跟著	追上來	扎
쫓아다니다	跟著	追上來	扎	皺眉
쫓아오다	追上來	扎	皺眉	劈
쭉	哧地 (笔直地划线貌)	真	慢慢	不如
찌르다	扎	皺眉	劈	蓋
찌푸리다	皺眉	劈	蓋	閉眼
찍다	劈	長大	砍	富裕
찍히다	蓋	皺眉	眼淚	撕裂
찜질	浴	七月	車	茶
찡그리다	皺眉	眼淚	撕裂	滿滿地
찢다	眼淚	撕裂	滿滿地	踢
찢어지다	撕裂	滿滿地	踢	戴
